소재구분,소재유형,소재명,집행지점목록,집행지점분포,집행지점수,총비용,총전환,총클릭,총노출,총랜딩,집행일수,귀속주의건수,매칭키,CPA,CTR,CVR,랜딩률,평가가능,TIER,TIER_근거,지점편중주석,지점별_상대평가
재가공,의료진정보,4050나잇살 이유는 여기에,"['수원', '창원', '천안']","{'수원': 7, '창원': 7, '천안': 6}",3,122680,3,70,21634,0,7,0,의료진정보_4050나잇살 이유는 여기에,40893.0,0.32,4.29,0.0,True,TIER4,TIER1~3 조건 미충족,,[V] 수원 TOP (65%)
재가공,의료진정보,무작정운동으로 팩폭,"['대구', '부평', '서울']","{'부평': 10, '서울': 10, '대구': 10}",3,147289,3,96,11721,0,10,0,의료진정보_무작정운동으로 팩폭,49096.0,0.82,3.12,0.0,True,TIER4,TIER1~3 조건 미충족,,[X] 대구 LOW (215%) | [X] 부평 LOW (207%) | [X] 서울 LOW (176%)
재가공,인플방문후기,"건강한다이어트(대구,박고경)",['대구'],{'대구': 38},1,246308,15,170,22611,0,23,0,"인플방문후기_건강한다이어트(대구,박고경)",16421.0,0.75,8.82,0.0,True,TIER1,"CPA(16,421원) ≤ 목표(27,196원) AND CVR(8.8%) ≥ 5%","[!] 대구 100% 집중 (지점 평균 CPA 22,570원)",
재가공,인플방문후기,"건강한다이어트(수원,박고경)",['수원'],{'수원': 38},1,620041,13,335,50995,0,23,0,"인플방문후기_건강한다이어트(수원,박고경)",47695.0,0.66,3.88,0.0,True,TIER4,TIER1~3 조건 미충족,"[!] 수원 100% 집중 (지점 평균 CPA 42,646원)",
재가공,인플방문후기,"건강한다이어트(일산, 박고경)",['일산'],{'일산': 25},1,30992,1,16,3923,0,21,1,"인플방문후기_건강한다이어트(일산, 박고경)",30992.0,0.41,6.25,0.0,False,LOW_VOLUME,"클릭 16건 / 비용 30,992원 — 표본 부족","[!] 일산 100% 집중 (지점 평균 CPA 15,962원)",[X] 일산 LOW (194%)
재가공,인플방문후기,"건강한다이어트(창원,박고경)",['창원'],{'창원': 30},1,164700,3,79,12387,0,23,0,"인플방문후기_건강한다이어트(창원,박고경)",54900.0,0.64,3.8,0.0,True,TIER4,TIER1~3 조건 미충족,"[!] 창원 100% 집중 (지점 평균 CPA 48,417원)",
재가공,인플방문후기,"건강한다이어트(천안, 박고경)",['천안'],{'천안': 33},1,304893,7,140,24985,0,23,0,"인플방문후기_건강한다이어트(천안, 박고경)",43556.0,0.56,5.0,0.0,True,TIER3,"CPA(43,556원) > 목표 / CVR(5.0%) ≥ 5%","[!] 천안 100% 집중 (지점 평균 CPA 32,649원)",
재가공,인플방문후기,맘껏먹는 다이어트 한달후기,"['대전', '서울', '일산']","{'일산': 53, '서울': 53, '대전': 9}",3,728313,48,434,57538,0,42,0,인플방문후기_맘껏먹는 다이어트 한달후기,15173.0,0.75,11.06,0.0,True,TIER1,"CPA(15,173원) ≤ 목표(27,196원) AND CVR(11.1%) ≥ 5%",,
재가공,인플방문후기,먹고싶은거다먹는(수원잇츠),"['대구', '서울', '수원', '일산', '창원']","{'수원': 14, '일산': 14, '서울': 14, '창원': 14, '대구': 13}",5,516102,19,251,56755,0,14,0,인플방문후기_먹고싶은거다먹는(수원잇츠),27163.0,0.44,7.57,0.0,True,TIER1,"CPA(27,163원) ≤ 목표(27,196원) AND CVR(7.6%) ≥ 5%",,
재가공,인플방문후기,연예인다이어트(일산 플랜비),['일산'],{'일산': 1},1,445,0,0,80,0,1,0,인플방문후기_연예인다이어트(일산 플랜비),,0.0,,,False,UNCLASSIFIED,집행 1일 — 데이터 누적 중,"[!] 일산 100% 집중 (지점 평균 CPA 15,962원)",
재가공,인플방문후기,연예인다이어트(플랜비),"['대구', '부평', '서울', '수원', '창원']","{'대구': 1, '부평': 1, '창원': 1, '서울': 1, '수원': 1}",5,1537,0,1,280,0,1,0,인플방문후기_연예인다이어트(플랜비),,0.36,0.0,0.0,False,UNCLASSIFIED,집행 1일 — 데이터 누적 중,,
재가공,진료셀프캠,4050다이어트비밀,['부평'],{'부평': 1},1,21707,0,7,4282,0,1,0,진료셀프캠_4050다이어트비밀,,0.16,0.0,0.0,False,UNCLASSIFIED,집행 1일 — 데이터 누적 중,"[!] 부평 100% 집중 (지점 평균 CPA 34,451원)",
재가공,진료셀프캠,다이어트의적 밥빵면,"['대구', '대전']","{'대구': 10, '대전': 10}",2,309681,14,188,20775,0,10,0,진료셀프캠_다이어트의적 밥빵면,22120.0,0.9,7.45,0.0,True,TIER1,"CPA(22,120원) ≤ 목표(27,196원) AND CVR(7.5%) ≥ 5%",,
재가공,진료셀프캠,비만주사 10년은 늙어보인대요,['일산'],{'일산': 22},1,20837,1,11,2673,0,19,0,진료셀프캠_비만주사 10년은 늙어보인대요,20837.0,0.41,9.09,0.0,False,LOW_VOLUME,"클릭 11건 / 비용 20,837원 — 표본 부족","[!] 일산 100% 집중 (지점 평균 CPA 15,962원)",
재가공,진료셀프캠,비만주사가놓친것,"['대구', '대전', '부평', '서울', '수원', '일산', '창원', '천안']","{'부평': 3, '수원': 3, '천안': 3, '대구': 3, '창원': 3, '일산': 3, '서울': 3, '대전': 3}",8,172868,5,76,29890,0,3,0,진료셀프캠_비만주사가놓친것,34574.0,0.25,6.58,0.0,False,UNCLASSIFIED,집행 3일 — 데이터 누적 중,,[V] 부평 TOP (69%) | [V] 서울 TOP (45%)
재가공,진료셀프캠,식욕억제주사실패 마지막,"['대구', '대전', '부평', '서울', '수원', '일산', '창원']","{'대전': 15, '수원': 10, '부평': 10, '대구': 10, '창원': 10, '일산': 10, '서울': 10}",7,1146769,57,767,89591,0,11,0,진료셀프캠_식욕억제주사실패 마지막,20119.0,0.86,7.43,0.0,True,TIER1,"CPA(20,119원) ≤ 목표(27,196원) AND CVR(7.4%) ≥ 5%",,[X] 일산 LOW (160%) | [V] 창원 TOP (27%)
재가공,진료셀프캠,운동안해도되는,"['대구', '부평', '서울', '수원', '일산', '창원']","{'수원': 1, '일산': 1, '대구': 1, '창원': 1, '서울': 1, '부평': 1}",6,2736,0,2,445,0,1,0,진료셀프캠_운동안해도되는,,0.45,0.0,0.0,False,UNCLASSIFIED,집행 1일 — 데이터 누적 중,,
재가공,진료셀프캠,의사가권하지않는4050,"['서울', '수원', '일산', '창원', '천안']","{'수원': 3, '서울': 3, '일산': 3, '창원': 3, '천안': 3}",5,178731,2,89,28168,0,3,0,진료셀프캠_의사가권하지않는4050,89366.0,0.32,2.25,0.0,False,UNCLASSIFIED,집행 3일 — 데이터 누적 중,,
재가공,진료셀프캠,주사형비만치료제 고민끝에 50대부부 -32kg,"['대구', '대전', '부평', '서울', '천안']","{'부평': 93, '서울': 52, '대구': 39, '대전': 11, '천안': 8}",5,3417119,172,1917,279182,0,51,0,진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg,19867.0,0.69,8.97,0.0,True,TIER1,"CPA(19,867원) ≤ 목표(27,196원) AND CVR(9.0%) ≥ 5%",,[V] 부평 TOP (61%)
