소재구분,소재유형,소재명,집행지점목록,집행지점분포,집행지점수,총비용,총전환,총클릭,총노출,총랜딩,집행일수,귀속주의건수,매칭키,CPA,CTR,CVR,랜딩률,평가가능,TIER,TIER_근거,지점편중주석,지점별_상대평가
재가공,인플방문후기,맘껏먹는 다이어트 한달후기,"['대구', '서울', '일산', '천안']","{'대구': 11, '천안': 11, '일산': 11, '서울': 11}",4,564511,29,365,59563,0,11,0,인플방문후기_맘껏먹는 다이어트 한달후기,19466.0,0.61,7.95,0.0,True,TIER1,"CPA(19,466원) ≤ 목표(21,864원) AND CVR(8.0%) ≥ 5%",,
재가공,인플방문후기,먹으면서(대읽남),"['서울', '일산', '창원']","{'창원': 11, '서울': 11, '일산': 11}",3,136285,9,66,19904,0,11,2,인플방문후기_먹으면서(대읽남),15143.0,0.33,13.64,0.0,True,TIER1,"CPA(15,143원) ≤ 목표(21,864원) AND CVR(13.6%) ≥ 5%",,[V] 서울 TOP (60%) | [V] 일산 TOP (57%) | [V] 창원 TOP (56%)
재가공,인플방문후기,체지방만쏙빼는(부산잇츠),"['서울', '일산']","{'서울': 25, '일산': 23}",2,732938,37,789,85392,0,25,0,인플방문후기_체지방만쏙빼는(부산잇츠),19809.0,0.92,4.69,0.0,True,TIER4,TIER1~3 조건 미충족,,
재가공,진료셀프캠,밥빵면 못끊던 40대 여성이,['창원'],{'창원': 8},1,33213,0,18,5065,0,8,0,진료셀프캠_밥빵면 못끊던 40대 여성이,,0.36,0.0,0.0,False,LOW_VOLUME,"클릭 18건 / 비용 33,213원 — 표본 부족","[!] 창원 100% 집중 (지점 평균 CPA 48,417원)",
재가공,진료셀프캠,복부비만 50대 통짜몸매,['일산'],{'일산': 6},1,27488,1,16,3412,0,6,0,진료셀프캠_복부비만 50대 통짜몸매,27488.0,0.47,6.25,0.0,False,UNCLASSIFIED,집행 6일 — 데이터 누적 중,"[!] 일산 100% 집중 (지점 평균 CPA 15,962원)",[X] 일산 LOW (172%)
재가공,진료셀프캠,상체비만 40대 팔뚝살부터,['천안'],{'천안': 6},1,100265,3,52,7753,0,6,0,진료셀프캠_상체비만 40대 팔뚝살부터,33422.0,0.67,5.77,0.0,False,UNCLASSIFIED,집행 6일 — 데이터 누적 중,"[!] 천안 100% 집중 (지점 평균 CPA 32,649원)",
재가공,진료셀프캠,수원사는 50대 직장인,['수원'],{'수원': 6},1,37397,0,12,4606,0,6,0,진료셀프캠_수원사는 50대 직장인,,0.26,0.0,0.0,False,UNCLASSIFIED,집행 6일 — 데이터 누적 중,"[!] 수원 100% 집중 (지점 평균 CPA 42,646원)",
재가공,진료셀프캠,인천사는 50대 직장인,['부평'],{'부평': 6},1,48881,1,29,5932,0,6,0,진료셀프캠_인천사는 50대 직장인,48881.0,0.49,3.45,0.0,False,UNCLASSIFIED,집행 6일 — 데이터 누적 중,"[!] 부평 100% 집중 (지점 평균 CPA 34,451원)",
재가공,진료셀프캠,주사형비만치료제 고민끝에 40대부부 -32kg,['일산'],{'일산': 31},1,233257,15,196,16868,0,20,0,진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg,15550.0,1.16,7.65,0.0,True,TIER1,"CPA(15,550원) ≤ 목표(21,864원) AND CVR(7.7%) ≥ 5%","[!] 일산 100% 집중 (지점 평균 CPA 15,962원)",
재가공,진료셀프캠,주사형비만치료제 고민끝에 50대부부 -32kg,"['부평', '서울', '수원']","{'부평': 36, '수원': 33, '서울': 6}",3,1473901,65,804,141350,0,20,0,진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg,22675.0,0.57,8.08,0.0,True,TIER3,"CPA(22,675원) > 목표 / CVR(8.1%) ≥ 5%",,[V] 부평 TOP (57%)
재가공,진료셀프캠,하체비만 40대 통짜바지,['수원'],{'수원': 6},1,154298,6,50,15908,0,6,0,진료셀프캠_하체비만 40대 통짜바지,25716.0,0.31,12.0,0.0,False,UNCLASSIFIED,집행 6일 — 데이터 누적 중,"[!] 수원 100% 집중 (지점 평균 CPA 42,646원)",[V] 수원 TOP (60%)
